,Date,Production,Nordpool,LSTM,ARIMA,XGB
1205,2024-01-19 05:00:00,2376.0,2385.0,2355.6882,2366.5479233643405,2268.6897
1206,2024-01-19 06:00:00,2415.0,2376.0,2369.3677,2367.8074782791573,2293.7322
1207,2024-01-19 07:00:00,2519.0,2273.0,2443.375,2429.1850071467625,2470.132
1208,2024-01-19 08:00:00,2629.0,2195.0,2591.995,2557.3131439180424,2393.879
1209,2024-01-19 09:00:00,2746.0,2047.0,2696.5498,2654.1351258117784,2541.6375
1210,2024-01-19 10:00:00,2515.0,1902.0,2816.015,2781.284179575683,2801.994
1211,2024-01-19 11:00:00,2219.0,1815.0,2304.1997,2335.3625011055938,2283.1106
1212,2024-01-19 12:00:00,2076.0,1896.0,2008.22,2136.7672981459127,1891.2007
1213,2024-01-19 13:00:00,2246.0,2062.0,2005.8038,2030.5091640201088,2161.1926
1214,2024-01-19 14:00:00,2763.0,2176.0,2406.269,2366.440707685762,2439.4556
1215,2024-01-19 15:00:00,2711.0,2187.0,3152.9159999999997,2984.563986816109,3052.5867
1216,2024-01-19 16:00:00,2560.0,2132.0,2593.0908,2523.165909974652,2879.0322
1217,2024-01-19 17:00:00,2349.0,1976.0,2427.6323,2565.0714766648034,2440.3362
1218,2024-01-19 18:00:00,2116.0,1812.0,2186.6318,2203.2574088982237,2261.4167
1219,2024-01-19 19:00:00,1995.0,1653.0,1951.4661,2053.5494420638024,1892.3944
1220,2024-01-19 20:00:00,1831.0,1607.0,1932.7620000000002,1952.4159605244784,2087.9265
1221,2024-01-19 21:00:00,1652.0,1545.0,1722.2227,1753.0402562875463,1635.7817
1222,2024-01-19 22:00:00,1596.0,1507.0,1539.1174,1589.9202263778961,1424.285
1223,2024-01-19 23:00:00,1469.0,1491.0,1586.2437,1600.58065979307,1572.6007
1224,2024-01-20 00:00:00,1456.0,1385.0,1376.6779999999999,1391.703291697954,1366.2574
1225,2024-01-20 01:00:00,1420.0,1312.0,1470.4229,1498.8898735927614,1480.5488
1226,2024-01-20 02:00:00,1354.0,1289.0,1392.1447,1375.9044972542592,1427.7098
1227,2024-01-20 03:00:00,1179.0,1267.0,1306.1414,1346.048950795117,1303.2642
1228,2024-01-20 04:00:00,1016.0,1225.0,1047.3005,1085.506605868347,1087.6526
1229,2024-01-20 05:00:00,1036.0,1297.0,914.86414,985.3497440359448,892.7510000000001
1230,2024-01-20 06:00:00,1010.0,1333.0,1083.1901,1078.5314281000938,1099.9855
1231,2024-01-20 07:00:00,930.0,1319.0,988.9106,980.0361543960009,1038.4052
1232,2024-01-20 08:00:00,941.0,1334.0,876.39685,912.8789739977012,858.31305
1233,2024-01-20 09:00:00,1103.0,1288.0,968.74945,971.5250303093035,926.6692
1234,2024-01-20 10:00:00,1286.0,1253.0,1233.9175,1193.7324446992768,1307.7917
1235,2024-01-20 11:00:00,1289.0,1224.0,1409.4543,1349.2455902786278,1443.3492
1236,2024-01-20 12:00:00,1387.0,1158.0,1257.1760000000002,1258.805639452537,1236.0962
1237,2024-01-20 13:00:00,1356.0,1197.0,1466.0629,1470.3223408664967,1554.5215
1238,2024-01-20 14:00:00,1628.0,1328.0,1304.4647,1291.4227616098747,1326.9756
1239,2024-01-20 15:00:00,1842.0,1515.0,1858.7736,1834.2603935402442,1856.1008
1240,2024-01-20 16:00:00,2261.0,1674.0,1965.3619,1842.8985081916048,1869.63
1241,2024-01-20 17:00:00,2730.0,1828.0,2567.4136,2504.995642866128,2607.8423
1242,2024-01-20 18:00:00,3088.0,1958.0,3036.5286,2846.936897556773,3171.8086
1243,2024-01-20 19:00:00,3487.0,2077.0,3284.635,3208.068807969006,3291.5293
1244,2024-01-20 20:00:00,3816.0,2360.0,3730.3997,3622.7639368392843,3797.2527
1245,2024-01-20 21:00:00,3870.0,2598.0,3998.7870000000003,3893.176226400509,4153.65
1246,2024-01-20 22:00:00,4182.0,2816.0,3839.3984,3813.671570834805,3805.0
1247,2024-01-20 23:00:00,4360.0,3021.0,4398.577,4054.4534768799626,4433.2407
